age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.2,Self-emp-not-inc,-0.0759545846292202,Bachelors,1.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688.0,0.0,0.0,United-States,>50K
0.65,Self-emp-not-inc,1.1185845792583156,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,0.0,United-States,>50K
-0.05,Private,0.0721408259535437,Bachelors,1.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,0.0,United-States,>50K
0.0,Private,0.7073731279899077,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,0.0,United-States,>50K
0.1,Private,0.0126861601362294,Bachelors,1.0,Married-civ-spouse,Tech-support,Husband,White,Male,15024.0,0.0,0.0,United-States,>50K
0.65,Federal-gov,-0.1538368660562987,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
1.2,Private,0.2693238072636281,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.0,Private,1.976455452717303,Some-college,0.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,0.0,United-States,>50K
1.1,Private,0.0528638579749607,Some-college,0.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
1.3,Federal-gov,-1.1571468421994895,Doctorate,2.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2559.0,4.0,United-States,>50K
-0.45,Private,-0.7323457530299813,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
0.4,Self-emp-not-inc,-0.4535166935211901,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.35,Private,0.2275723094473797,Bachelors,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.0,Federal-gov,0.9066961441900552,Masters,1.3333333333333333,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.05,Private,-0.3367224158246004,Assoc-voc,0.3333333333333333,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,0.0,United-States,>50K
-0.05,Private,0.0243189567954434,Assoc-acdm,0.6666666666666666,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.8,Local-gov,0.8781429160265297,Masters,1.3333333333333333,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024.0,0.0,0.0,United-States,>50K
1.05,Private,0.3752930057497824,HS-grad,-0.3333333333333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,,>50K
0.7,Private,-0.0517980040219332,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,2.0,United-States,>50K
0.55,Local-gov,-1.223071574591041,Some-college,0.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,5178.0,0.0,0.0,United-States,>50K
0.5,Private,-0.0715745910409979,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.25,Private,0.2893585307869416,Masters,1.3333333333333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,-3.4,United-States,>50K
0.2,Private,0.445864195217813,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.2,Private,-0.6099723960480133,Masters,1.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.7,Self-emp-not-inc,0.9338337850722158,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
0.4,Self-emp-inc,-0.3237239937880699,HS-grad,-0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.85,Private,-1.2131624636214886,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
0.05,Private,-0.5780467393612371,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.75,Federal-gov,-1.2275098570673195,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
0.05,Private,0.2840126070537881,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
0.05,Private,-0.1055237048417248,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.9,Local-gov,0.9820886573987334,Assoc-acdm,0.6666666666666666,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,0.0,United-States,>50K
0.75,Federal-gov,0.1585832469408742,Some-college,0.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.8,United-States,>50K
0.5,Private,0.5139456164674435,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,1.0,United-States,>50K
0.15,Private,0.9885254160369386,Some-college,0.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,0.0,United-States,>50K
0.3,Private,3.306041643247024,Assoc-voc,0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,3103.0,0.0,-1.6,United-States,>50K
-0.05,Private,0.2737704167239146,Assoc-voc,0.3333333333333333,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,0.0,United-States,>50K
1.35,Self-emp-not-inc,1.342114137969798,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,-3.2,United-States,>50K
0.25,Private,-0.0346693979174212,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,Italy,>50K
-0.05,Private,-0.0562196325301957,Masters,1.3333333333333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,3.0,United-States,>50K
-0.35,Self-emp-inc,-0.3792399961695873,Bachelors,1.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.8,Private,-0.0019027158458342,Bachelors,1.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,0.0,United-States,>50K
-0.3,Private,0.1643871547944692,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
-0.5,Local-gov,-1.2753317262254198,Assoc-voc,0.3333333333333333,Never-married,Tech-support,Not-in-family,White,Female,0.0,1564.0,6.4,United-States,>50K
0.15,Private,0.4035547894730268,Some-college,0.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,-2.0,Guatemala,>50K
0.75,Federal-gov,1.724006278545942,Bachelors,1.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.6,Private,-0.0117868458633625,Bachelors,1.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
0.45,Private,-0.6121374118901005,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,0.0,Cambodia,>50K
-0.2,Private,0.1153911808912371,Masters,1.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,4.0,Canada,>50K
1.1,Private,0.1264910505739373,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.55,Private,-0.5432399462076833,Masters,1.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
0.65,Self-emp-inc,-0.6504665192790497,Bachelors,1.0,Widowed,Sales,Unmarried,White,Male,0.0,0.0,5.0,United-States,>50K
1.4,,0.5903706756931173,Bachelors,1.0,Married-civ-spouse,,Husband,White,Male,10605.0,0.0,0.0,United-States,>50K
0.0,Federal-gov,-1.2125462668048943,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,England,>50K
0.2,Self-emp-not-inc,-0.3336414317416303,Masters,1.3333333333333333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,-6.0,United-States,>50K
0.35,Private,-0.5932518121598948,Masters,1.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.55,Private,0.0392825470578683,Some-college,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.7,Private,-0.7368756323303481,HS-grad,-0.3333333333333333,Divorced,Adm-clerical,Unmarried,White,Female,4787.0,0.0,-3.2,United-States,>50K
1.0,State-gov,0.04590249934425,Some-college,0.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,-1.0,United-States,>50K
0.7,Private,-1.0351398725138747,HS-grad,-0.3333333333333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.2,United-States,>50K
0.05,Private,1.116869220552662,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.05,Private,-0.1562683453866427,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
0.85,Self-emp-not-inc,-0.5722844664276823,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1977.0,-1.0,United-States,>50K
0.85,Self-emp-inc,-0.0497079310359184,Some-college,0.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
1.3,Private,0.2635115724260251,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.1,Private,0.0111290141267283,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
-0.2,Private,1.4193136067082184,HS-grad,-0.3333333333333333,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.0,United-States,>50K
0.55,Private,-0.8388645324606654,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
1.3,Private,-0.509207562566876,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.45,Private,0.2033074780479884,Some-college,0.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,0.0,United-States,>50K
0.7,Private,0.0967387367132561,Some-college,0.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,-5.0,United-States,>50K
1.0,State-gov,-0.3830371008772477,Masters,1.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,1.0,United-States,>50K
0.25,Local-gov,0.3186445335431733,Assoc-acdm,0.6666666666666666,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,-1.0,Puerto-Rico,>50K
0.15,Private,1.4483581269282173,Some-college,0.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,0.0,United-States,>50K
0.65,Federal-gov,-0.0754966005087787,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386.0,0.0,0.0,United-States,>50K
2.05,Self-emp-inc,1.7244975706024157,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386.0,0.0,1.0,United-States,>50K
-0.05,Private,-0.7915256283750307,5th-6th,-2.333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298.0,0.0,0.0,Mexico,>50K
1.2,Self-emp-inc,-0.3226997747550826,Some-college,0.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,-1.0,United-States,>50K
0.05,Private,0.0427548993892157,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.8,United-States,>50K
0.5,Private,0.2791496483931002,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,0.0,United-States,>50K
-0.3,Local-gov,0.2344254172859861,HS-grad,-0.3333333333333333,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.7,Self-emp-not-inc,-0.6574944937818247,Assoc-acdm,0.6666666666666666,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.1,Private,1.017461685464833,Assoc-voc,0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.0,Dominican-Republic,>50K
0.65,Federal-gov,0.9278550105544522,Some-college,0.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
2.05,Self-emp-inc,0.0824329781874654,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,0.0,United-States,>50K
-0.05,Private,-0.3568570631560102,Bachelors,1.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.6,United-States,>50K
0.35,Private,0.9043562616837996,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1902.0,0.0,United-States,>50K
0.8,Self-emp-not-inc,-0.1192299205189376,Some-college,0.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
0.25,Private,0.2773343658793503,Masters,1.3333333333333333,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,1.0,United-States,>50K
0.25,Private,1.072827802134206,Bachelors,1.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,0.0,Philippines,>50K
0.4,Private,0.6616996207058784,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
1.05,Private,1.417964635298918,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.3,Private,-1.0714788307249057,Masters,1.3333333333333333,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,3.0,United-States,>50K
0.9,Private,-0.5066595054604197,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,0.0,United-States,>50K
-0.1,Self-emp-inc,1.3486841283521316,Some-college,0.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.4,Self-emp-inc,0.2684328199747692,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,5.0,United-States,>50K
0.8,Private,1.864174400353064,HS-grad,-0.3333333333333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,2.4,United-States,>50K
0.1,Self-emp-inc,0.2703396993126075,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,-1.8,Cuba,>50K
1.3,State-gov,-0.7385493561159616,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.35,Self-emp-not-inc,1.307657078144581,12th,-0.6666666666666666,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,0.0,United-States,>50K
0.95,Private,-0.784589250696344,Some-college,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.3,Private,0.5208819941461302,Bachelors,1.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.25,Private,-0.0718826894492949,Bachelors,1.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,4.0,United-States,>50K
0.4,Private,0.1545696406490051,Masters,1.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.3,Private,0.2123172747446738,Bachelors,1.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,0.0,United-States,>50K
0.4,Self-emp-inc,0.1888601607940612,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.15,,1.6830791521464885,Prof-school,1.6666666666666667,Married-civ-spouse,,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
1.0,Private,-0.4198173892407039,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,2.0,United-States,>50K
-0.25,Private,1.5206446751019014,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
0.0,Self-emp-inc,3.456543552208108,Bachelors,1.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,2.0,United-States,>50K
0.1,,1.5296128368785469,Bachelors,1.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,-6.8,United-States,>50K
1.2,Private,1.0013656253773164,Bachelors,1.0,Divorced,Sales,Not-in-family,Black,Male,4787.0,0.0,1.6,United-States,>50K
-0.55,Private,1.566093353817714,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,1848.0,4.0,United-States,>50K
-0.4,Private,0.4223071574591041,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,2.0,United-States,>50K
0.75,Private,0.2190204968711357,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,0.0,0.0,United-States,>50K
0.0,Self-emp-inc,0.1804582339299617,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.5,Private,-0.0448949342792787,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,9.0,United-States,>50K
0.05,Federal-gov,-0.4347643255351128,Masters,1.3333333333333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,Iran,>50K
1.3,Self-emp-not-inc,-0.2544351598572755,Bachelors,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,-2.0,United-States,>50K
0.65,Private,-0.1652947960513441,Assoc-voc,0.3333333333333333,Married-civ-spouse,Tech-support,Husband,White,Male,3103.0,0.0,0.0,United-States,>50K
-0.2,Private,0.8000358060312345,Bachelors,1.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,7688.0,0.0,-0.4,United-States,>50K
1.15,Private,1.2309489014626347,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688.0,0.0,0.0,United-States,>50K
0.65,Private,0.1428369201816948,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
-0.3,Private,-0.8786175541149873,Bachelors,1.0,Never-married,Exec-managerial,Not-in-family,White,Male,14084.0,0.0,2.0,United-States,>50K
0.65,Private,-0.3358231015517334,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
-0.1,Private,0.0014780396614248,Bachelors,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.2,Local-gov,0.3769250946153558,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,0.0,United-States,>50K
0.9,Private,-0.1623220627604784,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.0,United-States,>50K
0.6,Private,0.0660621276276838,Masters,1.3333333333333333,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
0.75,Self-emp-inc,0.438186715962412,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,4.0,Cuba,>50K
0.5,Private,-0.604951224691173,Some-college,0.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
1.4,Private,-0.1996269511164403,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051.0,0.0,4.0,United-States,>50K
0.3,Private,2.474592290045507,Some-college,0.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.75,Self-emp-inc,1.1084423127365384,HS-grad,-0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.2,Private,2.9233667661741256,Bachelors,1.0,Divorced,Tech-support,Unmarried,Black,Male,7430.0,0.0,1.0,,>50K
0.75,Private,-0.0023856809182997,HS-grad,-0.3333333333333333,Divorced,Craft-repair,Other-relative,White,Male,0.0,0.0,3.0,United-States,>50K
1.65,Private,-0.0019859856859144,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,6514.0,0.0,0.0,United-States,>50K
0.1,Private,0.7052664010358768,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.0,Private,0.078644200463813,HS-grad,-0.3333333333333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5178.0,0.0,0.0,United-States,>50K
0.65,Self-emp-not-inc,1.856696768713856,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,2.0,United-States,>50K
0.35,Self-emp-inc,0.0797350353688645,Some-college,0.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.35,Private,0.0730401402264107,Masters,1.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.0,Self-emp-inc,-1.202578866947286,Bachelors,1.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.25,Self-emp-not-inc,0.5461543906104929,Masters,1.3333333333333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,6.0,United-States,>50K
0.15,Private,-0.1846300529179833,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,3.0,United-States,>50K
0.4,Self-emp-not-inc,-0.8942389761140463,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,4.0,United-States,>50K
1.05,Private,-0.5945841296011791,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.4,Private,-0.80782153607874,Some-college,0.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,3.0,United-States,>50K
-0.35,Private,2.313656670122365,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.85,Self-emp-not-inc,-0.6089898119350662,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.1,Private,0.0479093024901845,Assoc-acdm,0.6666666666666666,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,4.0,Germany,>50K
1.0,Self-emp-inc,0.4466302777465515,Masters,1.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.55,Private,-0.2706977596249526,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
0.55,Federal-gov,-1.2079164636964317,Bachelors,1.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
-0.15,Self-emp-inc,1.3793191025176637,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,3.0,United-States,>50K
-0.05,Private,0.3862596436883543,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,Poland,>50K
0.25,Private,0.6550713414354887,Some-college,0.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,0.0,United-States,>50K
0.05,Local-gov,-0.6962649313231994,HS-grad,-0.3333333333333333,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,3103.0,0.0,2.0,United-States,>50K
1.1,Private,0.4139468655150448,Bachelors,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,-0.6,United-States,>50K
0.0,Local-gov,0.3120412352248077,Assoc-voc,0.3333333333333333,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,8.0,United-States,>50K
1.2,Private,-0.8801830271084964,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
