age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.25,Private,0.5559552507879408,Bachelors,1.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.45,Private,0.143819504294642,Bachelors,1.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,0.8,United-States,>50K
-0.45,Private,-0.378532202528905,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.15,Private,-0.6024614564727728,Prof-school,1.6666666666666667,Never-married,Prof-specialty,Not-in-family,White,Female,14084.0,0.0,2.0,United-States,>50K
-0.5,Private,0.0691930736147021,Bachelors,1.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,13550.0,0.0,0.0,United-States,>50K
-0.15,Private,-0.1307544663860473,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,-4.0,United-States,>50K
0.95,Private,0.1600821040623191,7th-8th,-2.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.2,Private,-0.260105835966742,Doctorate,2.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
-0.1,Local-gov,1.0325834884234104,Bachelors,1.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,7298.0,0.0,0.0,Philippines,>50K
1.4,,-0.8501975576955905,HS-grad,-0.3333333333333333,Married-civ-spouse,,Husband,White,Male,0.0,0.0,-7.8,United-States,>50K
0.75,State-gov,-1.3021779226672996,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
0.35,Self-emp-not-inc,-0.0471765278974781,HS-grad,-0.3333333333333333,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024.0,0.0,4.0,United-States,>50K
-0.15,Self-emp-not-inc,0.1011353842694945,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.0,Federal-gov,-0.4044541037458937,Doctorate,2.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,6.4,,>50K
0.65,Private,0.3242402667965676,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,0.0,United-States,>50K
0.6,Self-emp-inc,-0.59546678990603,Masters,1.3333333333333333,Never-married,Exec-managerial,Not-in-family,White,Female,27828.0,0.0,-1.0,United-States,>50K
-0.6,Private,-0.6300903894114072,Bachelors,1.0,Never-married,Farming-fishing,Own-child,White,Male,27828.0,0.0,2.0,United-States,>50K
-0.1,Local-gov,-1.1036376429639068,Masters,1.3333333333333333,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,4.0,United-States,>50K
0.3,Private,0.2489809853320176,Masters,1.3333333333333333,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,0.0,United-States,>50K
0.5,Private,-0.0825412289795697,Bachelors,1.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,0.0,United-States,>50K
0.7,Private,0.4962091405303456,HS-grad,-0.3333333333333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103.0,0.0,0.0,United-States,>50K
0.4,Private,2.02568458217276,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
0.5,Private,-0.8959043729156518,Some-college,0.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.0,United-States,>50K
-0.1,Self-emp-not-inc,1.5820894900971345,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,5.0,United-States,>50K
0.2,State-gov,1.0900979669668545,Doctorate,2.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.1,Private,0.1174645999092358,Some-college,0.0,Divorced,Craft-repair,Own-child,White,Female,0.0,0.0,2.0,United-States,>50K
0.2,Private,0.173813300691556,Prof-school,1.6666666666666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.25,Private,-1.111398392059388,Doctorate,2.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,5.0,United-States,>50K
0.2,Private,-0.2745364992526531,Some-college,0.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,3103.0,0.0,0.0,United-States,>50K
-0.25,Private,-0.420458567009322,HS-grad,-0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,1.2,United-States,>50K
0.5,Self-emp-inc,-0.6346702306158221,Bachelors,1.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,6.0,United-States,>50K
0.15,Private,-1.0207008822439556,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,0.0,United-States,>50K
-0.05,Federal-gov,-0.2088282684453104,Masters,1.3333333333333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.95,Private,0.0359350994866414,HS-grad,-0.3333333333333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.7,Self-emp-not-inc,-0.5512921397434456,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,-1.0,United-States,>50K
1.7,Private,0.0119034236394749,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,-5.6,United-States,>50K
0.15,Local-gov,-0.2280719284878613,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,7.0,United-States,>50K
-0.45,Private,-0.0121698871277317,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178.0,0.0,2.0,United-States,>50K
0.25,Private,0.1278150410312137,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.1,Private,-1.15908702947336,Some-college,0.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.15,Self-emp-not-inc,-1.0068281268865824,Assoc-voc,0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.25,Private,0.2614131724560023,Masters,1.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
0.45,State-gov,-0.5970489168675551,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,7688.0,0.0,-0.4,United-States,>50K
-0.1,Federal-gov,-0.6239450752134831,Doctorate,2.0,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,4.0,United-States,>50K
1.1,,1.6143981880482798,Bachelors,1.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.35,Local-gov,-0.7898852125254493,Masters,1.3333333333333333,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,0.0,United-States,>50K
-0.05,Private,-0.3909727166368977,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.3,Local-gov,-0.5397592668923279,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.1,Private,0.5317070733565656,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
1.0,Private,-0.0183401822776799,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,,>50K
0.85,Federal-gov,-1.2014297431541785,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.65,Private,0.6820424426374889,Bachelors,1.0,Divorced,Exec-managerial,Unmarried,White,Male,15020.0,0.0,0.0,United-States,>50K
-0.3,,-0.7749715841670726,Bachelors,1.0,Married-civ-spouse,,Wife,White,Female,0.0,1902.0,-4.0,United-States,>50K
-0.25,Self-emp-not-inc,1.847895146617371,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024.0,0.0,0.0,Philippines,>50K
0.1,Private,0.108937768285016,Bachelors,1.0,Divorced,Exec-managerial,Not-in-family,White,Female,13550.0,0.0,2.0,United-States,>50K
0.6,Federal-gov,-0.0794935528326317,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,0.0,United-States,>50K
-0.2,Private,0.8417456689274428,Bachelors,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,0.0,United-States,>50K
-0.3,Private,0.2577742804444944,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.45,Self-emp-inc,0.2737537627558986,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,4.0,Germany,>50K
0.65,,-0.2675418326859103,HS-grad,-0.3333333333333333,Married-civ-spouse,,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
-0.35,Private,0.7722819683324799,Some-college,0.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.4,Private,-0.8909831253669077,Bachelors,1.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,1.0,United-States,>50K
0.2,Private,-0.2152733540675235,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.45,Self-emp-not-inc,2.0757297560610035,Doctorate,2.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2377.0,-3.0,United-States,>50K
0.55,Private,0.4944604738886599,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,5.0,United-States,>50K
0.05,State-gov,0.2122006969685614,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
0.45,Self-emp-inc,0.1151913332750444,Masters,1.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,2.0,United-States,>50K
-0.55,Private,0.2712057056494423,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.4,United-States,>50K
0.05,Private,0.8361332817060325,Bachelors,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
-0.1,Private,0.994487536586686,Assoc-acdm,0.6666666666666666,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,11.8,United-States,>50K
0.1,Private,0.1707822785126341,HS-grad,-0.3333333333333333,Divorced,Exec-managerial,Unmarried,Black,Female,99999.0,0.0,0.0,United-States,>50K
0.7,Federal-gov,-0.8802329890125447,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.4,United-States,>50K
1.1,Self-emp-inc,0.089369355866152,HS-grad,-0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
-0.15,Self-emp-not-inc,0.0380501534246803,Bachelors,1.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,3.0,United-States,>50K
0.2,Federal-gov,2.7639549843244526,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.8,Private,0.8781429160265297,Bachelors,1.0,Divorced,Sales,Not-in-family,White,Female,13550.0,0.0,0.6,United-States,>50K
0.5,Private,-0.3259639524862292,9th,-1.6666666666666667,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,1.6,United-States,>50K
0.7,Private,-1.122398337933992,11th,-1.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
0.4,Private,-1.0334328407922293,Some-college,0.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,1902.0,-4.0,United-States,>50K
0.7,Private,1.118326442754067,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,-0.6,United-States,>50K
0.45,Private,0.0574270452113596,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,2.0,United-States,>50K
0.2,Private,0.0496329881798462,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
