age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.4,State-gov,-0.5100485879516868,Assoc-acdm,0.6666666666666666,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,0.0,United-States,<=50K
-0.7,Private,-0.5105648609601845,12th,-0.6666666666666666,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
-0.85,Private,0.6685360745764688,Some-college,0.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,-4.2,United-States,<=50K
-0.35,Private,-0.3614535583284412,Some-college,0.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
-0.6,Private,0.0996115461960255,Bachelors,1.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,-1.0,United-States,<=50K
0.65,Local-gov,1.5426612208191255,Some-college,0.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.0,United-States,<=50K
0.1,Private,0.4016062752151484,10th,-1.3333333333333333,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,0.0,United-States,<=50K
-0.45,Private,0.2134330906017495,10th,-1.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
-0.25,Private,-0.6928508678799082,Some-college,0.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,1.6,United-States,<=50K
1.2,Local-gov,0.1446771836474688,Masters,1.3333333333333333,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,-3.0,United-States,<=50K
-0.8,Private,-0.1188635332225844,Some-college,0.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.6,Private,-0.6660712873100927,Some-college,0.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.95,Private,0.1978199955866984,HS-grad,-0.3333333333333333,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,1719.0,-5.0,United-States,<=50K
-0.3,Private,-0.6479351161406095,11th,-1.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,-0.8,United-States,<=50K
1.0,Private,-0.8532785417785606,Some-college,0.0,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,0.0,United-States,<=50K
-0.5,Private,-0.3628774725938138,HS-grad,-0.3333333333333333,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.3,Local-gov,-1.063376675285095,Some-college,0.0,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,-1.6,United-States,<=50K
-1.0,Private,-0.3244317874287522,10th,-1.3333333333333333,Never-married,Sales,Own-child,White,Female,0.0,0.0,-5.0,United-States,<=50K
-1.0,Private,0.8837636302319481,11th,-1.0,Never-married,Other-service,Own-child,White,Male,1055.0,0.0,-4.0,United-States,<=50K
-0.55,Private,0.1553856850817918,Some-college,0.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,5.0,United-States,<=50K
-0.35,Private,1.4239434098166814,Bachelors,1.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,6.0,United-States,<=50K
0.05,Local-gov,-1.1423747725692492,Masters,1.3333333333333333,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,0.6,United-States,<=50K
0.25,Local-gov,-0.0017278491816656,Bachelors,1.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,,<=50K
-0.25,Private,1.3410732649687946,HS-grad,-0.3333333333333333,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
1.45,Self-emp-not-inc,0.1000528763484509,Prof-school,1.6666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,-4.0,United-States,<=50K
0.3,Private,0.2893085688828934,Bachelors,1.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,-0.4,United-States,<=50K
-0.85,Private,-1.0863924590832823,HS-grad,-0.3333333333333333,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.6,State-gov,0.4334653160298605,Bachelors,1.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,0.0,United-States,<=50K
-0.55,Private,0.9312524200297272,5th-6th,-2.333333333333333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,-2.0,Mexico,<=50K
0.4,Private,-0.4585628458300546,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
-0.65,Private,-0.5268607686638938,HS-grad,-0.3333333333333333,Never-married,Protective-serv,Not-in-family,Other,Male,0.0,0.0,0.0,United-States,<=50K
-0.75,Private,-0.4646332171719064,HS-grad,-0.3333333333333333,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.0,United-States,<=50K
0.15,Private,1.3577938488569132,Some-college,0.0,Divorced,Exec-managerial,Unmarried,White,Female,1831.0,0.0,-2.0,United-States,<=50K
-0.2,Self-emp-not-inc,0.0926002256612666,Some-college,0.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,-7.0,United-States,<=50K
-0.7,Private,-1.1926447750257096,Bachelors,1.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,-5.0,United-States,<=50K
0.3,Private,-0.3449328220565152,12th,-0.6666666666666666,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.4,Local-gov,0.6137778277396818,HS-grad,-0.3333333333333333,Never-married,Protective-serv,Not-in-family,Black,Female,0.0,0.0,0.0,United-States,<=50K
-0.4,Private,2.282097400731942,HS-grad,-0.3333333333333333,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,-0.8,United-States,<=50K
-0.45,Private,1.255530158254331,HS-grad,-0.3333333333333333,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,-0.4,United-States,<=50K
-0.6,Private,0.6378594654908966,Assoc-voc,0.3333333333333333,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
0.25,Private,1.3935998800914302,Assoc-voc,0.3333333333333333,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,-1.0,United-States,<=50K
0.95,Federal-gov,0.6431887352560339,Some-college,0.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,0.0,Laos,<=50K
0.1,Private,0.8361332817060325,Assoc-voc,0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1628.0,1.6,United-States,<=50K
-0.25,,0.1756951990773701,10th,-1.3333333333333333,Divorced,,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
-0.55,Private,0.6504915002310738,HS-grad,-0.3333333333333333,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,-3.0,United-States,<=50K
-0.65,Private,0.3162963240529096,HS-grad,-0.3333333333333333,Never-married,Craft-repair,Own-child,White,Male,0.0,1408.0,2.0,United-States,<=50K
-0.75,Private,0.0263840488294342,Assoc-voc,0.3333333333333333,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,-2.0,United-States,<=50K
-0.75,State-gov,1.1105490396905693,Some-college,0.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,-5.0,United-States,<=50K
-0.1,Private,1.2503507742013382,Assoc-acdm,0.6666666666666666,Married-AF-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,0.0,United-States,<=50K
-0.65,Private,-0.5719680410353772,Bachelors,1.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,-3.0,United-States,<=50K
-0.85,Private,1.044374497778777,Some-college,0.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,0.0,Germany,<=50K
-0.05,Self-emp-not-inc,-0.5511422540313011,Some-college,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.4,United-States,<=50K
0.1,Private,-0.1103033936623324,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
0.05,Private,0.1081883397242935,11th,-1.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,-1.0,United-States,<=50K
-0.2,Private,-1.189388924278571,Bachelors,1.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.0,,<=50K
-0.7,Private,-0.0855722511584916,Some-college,0.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,-3.2,United-States,<=50K
-0.8,Private,-0.7410224703663456,11th,-1.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,0.4,El-Salvador,<=50K
0.65,Local-gov,-0.6834996648388937,HS-grad,-0.3333333333333333,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.9,Local-gov,0.7914173775829264,HS-grad,-0.3333333333333333,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,-0.8,United-States,<=50K
-0.05,Local-gov,-0.0240608202911946,HS-grad,-0.3333333333333333,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,-1.0,United-States,<=50K
0.15,Private,0.0544376579524779,Some-college,0.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.0,United-States,<=50K
1.8,Private,-0.1593576564536208,Bachelors,1.0,Divorced,Farming-fishing,Other-relative,White,Female,0.0,0.0,-5.6,United-States,<=50K
-0.8,,-0.500630769038608,Some-college,0.0,Never-married,,Own-child,White,Male,0.0,0.0,-1.0,United-States,<=50K
-1.0,Private,-0.6673203349112968,11th,-1.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,-4.8,United-States,<=50K
0.45,Private,-0.0209798362082245,Prof-school,1.6666666666666667,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,0.0,United-States,<=50K
-0.95,Private,0.4390860302352789,11th,-1.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.75,Private,-0.5366033399532856,Some-college,0.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,-4.0,United-States,<=50K
0.2,Private,-0.3876502500176948,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,1.0,United-States,<=50K
0.25,Self-emp-not-inc,-0.4698625631289475,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,-3.2,United-States,<=50K
-0.45,Self-emp-not-inc,0.1862787957515727,Some-college,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
0.85,Private,0.1857375417910509,Some-college,0.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,-1.0,United-States,<=50K
1.25,Local-gov,-0.8445601895221561,Bachelors,1.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,0.0,United-States,<=50K
-0.8,Private,0.7268582705686913,Some-college,0.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,-2.0,United-States,<=50K
-0.65,Private,0.3777994279361986,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
0.2,State-gov,-1.0754091671766943,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,0.0,United-States,<=50K
-0.8,Private,-1.087533255892382,HS-grad,-0.3333333333333333,Divorced,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.4,Private,0.1440693138148828,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.2,Private,-0.7631889017957141,HS-grad,-0.3333333333333333,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,9.4,United-States,<=50K
1.15,Private,-0.0652377562108892,5th-6th,-2.333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.95,State-gov,-0.8493731862787958,11th,-1.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,-6.4,United-States,<=50K
-0.75,,0.2926643434381284,Assoc-acdm,0.6666666666666666,Never-married,,Own-child,White,Male,0.0,0.0,-3.0,United-States,<=50K
0.55,Private,-0.689112052060304,Some-college,0.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,0.0,United-States,<=50K
-0.75,Private,1.7709205064471674,5th-6th,-2.333333333333333,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,0.0,Mexico,<=50K
0.7,Private,1.071229021204665,HS-grad,-0.3333333333333333,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.0,United-States,<=50K
0.05,Private,0.5775721012727795,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-1.0,Private,-0.2117926747521681,10th,-1.3333333333333333,Never-married,Sales,Own-child,White,Female,0.0,0.0,-5.0,United-States,<=50K
0.7,Private,0.7572184542619586,7th-8th,-2.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,0.0,United-States,<=50K
0.45,Private,-1.1908294925119596,10th,-1.3333333333333333,Divorced,Adm-clerical,Own-child,Black,Male,0.0,0.0,0.0,United-States,<=50K
1.0,Private,-0.7433123909685532,Some-college,0.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
0.55,Private,0.516526981509932,11th,-1.0,Separated,Other-service,Unmarried,Black,Male,0.0,0.0,-3.6,United-States,<=50K
-0.85,Private,-0.6732324935569961,Some-college,0.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,-3.0,United-States,<=50K
-0.45,Private,1.0098758030335202,7th-8th,-2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,0.0,Mexico,<=50K
0.25,Self-emp-inc,-0.2823555372361907,Some-college,0.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,4.0,United-States,<=50K
1.4,Federal-gov,0.1000528763484509,Some-college,0.0,Widowed,Adm-clerical,Not-in-family,White,Male,0.0,1944.0,-4.0,Poland,<=50K
-0.05,Private,4.616683945158483,9th,-1.6666666666666667,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.0,United-States,<=50K
-0.3,Private,0.3752763517817664,7th-8th,-2.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
0.2,,0.6368935353459654,Assoc-voc,0.3333333333333333,Divorced,,Not-in-family,White,Male,0.0,0.0,8.0,United-States,<=50K
-0.9,State-gov,-0.4251716399578654,Some-college,0.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,-6.0,United-States,<=50K
1.1,Local-gov,-0.6018619136241948,Bachelors,1.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,-2.0,United-States,<=50K
-0.55,Private,-1.1568887056952406,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
0.35,Private,0.3161880732608053,HS-grad,-0.3333333333333333,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,0.0,Jamaica,<=50K
0.15,Private,-1.06546674827111,9th,-1.6666666666666667,Divorced,Craft-repair,Unmarried,White,Male,5455.0,0.0,0.0,United-States,<=50K
-0.8,Private,1.7750423635311408,HS-grad,-0.3333333333333333,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,-2.0,United-States,<=50K
0.4,Private,-0.5508341556230041,Some-college,0.0,Divorced,Sales,Not-in-family,White,Male,4650.0,0.0,0.0,United-States,<=50K
0.7,Private,-1.007927288775642,9th,-1.6666666666666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
0.0,Private,-0.0317716074826278,Some-college,0.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,-4.0,United-States,<=50K
-0.6,Private,0.1147166951865868,Some-college,0.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
0.4,Private,0.7049416486595638,Bachelors,1.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,0.0,United-States,<=50K
-0.8,Private,1.1931027591461512,Some-college,0.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,1.8,United-States,<=50K
0.5,Private,0.8890096301570053,HS-grad,-0.3333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
0.8,Private,-0.6722665634120649,5th-6th,-2.333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,0.0,Laos,<=50K
-1.0,Private,0.2489893123160257,HS-grad,-0.3333333333333333,Never-married,Sales,Own-child,Black,Female,0.0,0.0,-4.8,United-States,<=50K
-1.0,Private,-1.1478372740785152,11th,-1.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,-3.0,United-States,<=50K
-0.65,Private,-0.7394153624527964,11th,-1.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
-0.1,Private,-0.0267004742217392,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.8,Private,-0.561800793561576,Some-college,0.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
0.3,Private,0.1679677579179209,Some-college,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
0.7,Private,-0.4298097700503366,HS-grad,-0.3333333333333333,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,4.0,United-States,<=50K
-0.2,Private,0.3943867800801888,10th,-1.3333333333333333,Never-married,Other-service,Own-child,White,Female,0.0,0.0,-3.0,United-States,<=50K
0.15,Private,0.1792258402967737,HS-grad,-0.3333333333333333,Divorced,Sales,Own-child,White,Female,0.0,0.0,-3.0,United-States,<=50K
-0.7,Private,-1.2084410636889371,HS-grad,-0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
1.1,Self-emp-not-inc,-0.0643967308260784,7th-8th,-2.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
0.5,Private,0.0643301149540142,Bachelors,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
0.3,Self-emp-inc,1.189422232214603,Some-college,0.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
-0.6,Private,-0.5022128960001332,Bachelors,1.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,0.0,United-States,<=50K
0.85,Private,-0.580469891707573,HS-grad,-0.3333333333333333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,-4.0,United-States,<=50K
0.35,Private,-0.0867630098716395,HS-grad,-0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,-3.2,United-States,<=50K
0.25,Private,0.1411548694120732,HS-grad,-0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,4064.0,0.0,0.0,United-States,<=50K
-0.7,Private,0.2505880932455669,10th,-1.3333333333333333,Never-married,Sales,Own-child,White,Female,0.0,0.0,-4.0,United-States,<=50K
-0.75,Private,0.1067810794269369,Some-college,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2407.0,0.0,0.0,United-States,<=50K
0.35,Self-emp-not-inc,-0.3303606000424676,Some-college,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
-0.35,Private,1.6560081271363918,Some-college,0.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,-1.6,United-States,<=50K
0.25,Private,0.1704908340723531,Assoc-voc,0.3333333333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.9,Private,-0.2660929374685136,11th,-1.0,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,0.6,United-States,<=50K
0.1,Private,-0.738074718027504,Bachelors,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.45,Private,-0.1616059421357881,12th,-0.6666666666666666,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0.0,0.0,0.0,Ecuador,<=50K
-0.45,Private,0.0469267183772373,HS-grad,-0.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1740.0,0.0,United-States,<=50K
